condition,question,ground_truth,answer,faithfulness_score,is_hallucination,retrieval_latency_ms,generation_latency_ms,total_latency_ms,indexing_cost_note,dataset,model,base_index_s,raptor_index_s
crag,Which light rail system would one use to visit the museum that explores the impact of modern conflicts on people and society?,Greater Manchester's Metrolink, I cannot find this information in the provided context. The context does not mention any specific light rail system for visiting the Imperial War Museum North.,0.6841,False,29.082,1040.934,1070.016,,hotpotqa,mistral,7.85,102.523
raptor_2l,Which light rail system would one use to visit the museum that explores the impact of modern conflicts on people and society?,Greater Manchester's Metrolink, I cannot find this information in the provided context as it does not mention any light rail systems related to visiting the Imperial War Museum North.,0.6459,False,10.159,1722.727,1732.887,,hotpotqa,mistral,7.85,102.523
selfrag,Which light rail system would one use to visit the museum that explores the impact of modern conflicts on people and society?,Greater Manchester's Metrolink,The M use umb w ould be com et othe first N or thern I r ish lig th ra il way to be con str u cted in over 1 0 0 year s .   </s>,0.3116,True,0.0,7214.192,7214.192,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,Who preceded the man who had the Nassak Diamond cut and placed into the handle of his sword?,1st Earl Grosvenor, I cannot find this information in the provided context. The context does not mention who preceded the person who had the Nassak Diamond cut and placed into the handle of his sword.,0.6543,False,56.014,1798.287,1854.301,,hotpotqa,mistral,7.85,102.523
crag,Who preceded the man who had the Nassak Diamond cut and placed into the handle of his sword?,1st Earl Grosvenor," I cannot find this information in the provided context. The context does not mention who preceded the 1st Marquess of Westminster, who is known to have possessed the Nassak Diamond and had it set into the handle of his sword.",0.4729,True,23.036,1769.36,1792.396,,hotpotqa,mistral,7.85,102.523
raptor_2l,Who preceded the man who had the Nassak Diamond cut and placed into the handle of his sword?,1st Earl Grosvenor, I cannot find this information in the provided context. The context does not mention anyone who preceded the person who had the Nassak Diamond cut and placed into the handle of his sword.,0.6545,False,9.588,1787.274,1796.863,,hotpotqa,mistral,7.85,102.523
selfrag,Who preceded the man who had the Nassak Diamond cut and placed into the handle of his sword?,1st Earl Grosvenor,"The pr inci ples of di am ond cut ting w ere first des cribed in 1 8 5 3 by August e M agn in , a Sw iss ge ologist , and in 1 8 5 5 3 by Char les F . H aw ley , an English ge ologist .  </s>",0.4989,True,0.0,11374.212,11374.212,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,Are Steve Perry and Dennis Lyxzén both members of the same band ?,no," No, Steve Perry and Dennis Lyxzén are not both members of the same band according to the provided context.",0.489,True,53.26,1287.946,1341.206,,hotpotqa,mistral,7.85,102.523
crag,Are Steve Perry and Dennis Lyxzén both members of the same band ?,no," No, based on the provided context, Steve Perry and Dennis Lyxzen are not in the same band.",0.6249,False,42.466,892.599,935.065,,hotpotqa,mistral,7.85,102.523
raptor_2l,Are Steve Perry and Dennis Lyxzén both members of the same band ?,no," No, Steve Perry and Dennis Lyxzén are not members of the same band according to the provided context.",0.541,False,11.373,1655.219,1666.592,,hotpotqa,mistral,7.85,102.523
selfrag,Are Steve Perry and Dennis Lyxzén both members of the same band ?,no,The ba and iss ol ved in 2 0 0 4 .  </s>,0.5224,False,0.0,3530.713,3530.713,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,"Who were the stars of the 2008 South Korean movie that was later remade as Hindi movie entitled ""Murder 2"" in 2011?",Kim Yoon-seok and Ha Jung-woo," I cannot find this information in the provided context. The context does not mention the cast of the 2008 South Korean movie that was remade as ""Murder 2"".",0.7414,False,51.561,1750.29,1801.851,,hotpotqa,mistral,7.85,102.523
crag,"Who were the stars of the 2008 South Korean movie that was later remade as Hindi movie entitled ""Murder 2"" in 2011?",Kim Yoon-seok and Ha Jung-woo," I cannot find this information in the provided context. The context only mentions that the Hindi movie ""Murder 2"" was unofficially based on the 2008 South Korean movie ""The Chaser"", but it does not provide details about the cast of the original 2008 South Korean film.",0.495,True,52.108,2286.476,2338.584,,hotpotqa,mistral,7.85,102.523
raptor_2l,"Who were the stars of the 2008 South Korean movie that was later remade as Hindi movie entitled ""Murder 2"" in 2011?",Kim Yoon-seok and Ha Jung-woo," I cannot find this information in the provided context. The context only mentions the cast and crew of the Hindi movie ""Murder 2"", but not the original South Korean movie it was based on.",0.6801,False,10.742,2123.071,2133.813,,hotpotqa,mistral,7.85,102.523
selfrag,"Who were the stars of the 2008 South Korean movie that was later remade as Hindi movie entitled ""Murder 2"" in 2011?",Kim Yoon-seok and Ha Jung-woo,#  </s>,1.0,False,0.0,1586.933,1586.933,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,"Who directed the 2017 horror-thriller film in which Barry Keoghan, Nicole Kidman, Colin Farrell, and Alicia Silverstone appeared?",Yorgos Lanthimos, Yorgos Lanthimos,0.5675,False,31.4,825.293,856.693,,hotpotqa,mistral,7.85,102.523
crag,"Who directed the 2017 horror-thriller film in which Barry Keoghan, Nicole Kidman, Colin Farrell, and Alicia Silverstone appeared?",Yorgos Lanthimos," I cannot find this information in the provided context as it only mentions that Barry Keoghan appeared in ""The Killing of a Sacred Deer"", but does not specify who directed it. However, according to IMDB, Yorgos Lanthimos directed the film.",0.5603,False,44.346,2173.239,2217.585,,hotpotqa,mistral,7.85,102.523
raptor_2l,"Who directed the 2017 horror-thriller film in which Barry Keoghan, Nicole Kidman, Colin Farrell, and Alicia Silverstone appeared?",Yorgos Lanthimos," I cannot find this information in the provided context as it does not mention any 2017 horror-thriller film featuring Barry Keoghan, Nicole Kidman, Colin Farrell, and Alicia Silverstone. The films mentioned in the context are ""Dunkirk,"" ""The Killing of a Sacred Deer,"" ""Trespass Against Us,"" and ""Love/Hate,"" all of which were released before 2017.",0.5264,False,10.751,3671.327,3682.077,,hotpotqa,mistral,7.85,102.523
selfrag,"Who directed the 2017 horror-thriller film in which Barry Keoghan, Nicole Kidman, Colin Farrell, and Alicia Silverstone appeared?",Yorgos Lanthimos,The film is ab ou this a id to be a  </s>,0.4859,True,0.0,3386.162,3386.162,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,Beijing," I cannot find this information in the provided context. The context only mentions the Moroccan ambassador in Beijing, but it does not provide any information about an ambassador from the Rabat-Salé-Kénitra administrative region to China.",0.6482,False,55.676,2054.796,2110.472,,hotpotqa,mistral,7.85,102.523
crag,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,Beijing," I cannot find this information in the provided context. The context only mentions the Moroccan ambassador in Beijing, but it does not specify which city he represents in Morocco.",0.5669,False,37.553,1271.525,1309.078,,hotpotqa,mistral,7.85,102.523
raptor_2l,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,Beijing," I cannot find this information in the provided context. The context does not mention any specific city as the location of the Moroccan ambassador to China, only that he is the official representative of the Government in Rabat to the Government of the People's Republic of China.",0.7665,False,9.638,2188.909,2198.546,,hotpotqa,mistral,7.85,102.523
selfrag,In which city is the ambassador of the Rabat-Salé-Kénitra administrative region to China based?,Beijing,The city is also a « direct ly ▁govern ed » city .  </s>,0.7661,False,0.0,3236.37,3236.37,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,"Are both Dictyosperma, and Huernia described as a genus?",yes," Yes, both Dictyosperma and Huernia are described as genera in the provided context.",0.7344,False,50.961,1465.165,1516.125,,hotpotqa,mistral,7.85,102.523
crag,"Are both Dictyosperma, and Huernia described as a genus?",yes," Yes, both Dictyosperma and Huernia are described as a genus in the provided context.",0.7332,False,42.89,941.121,984.011,,hotpotqa,mistral,7.85,102.523
raptor_2l,"Are both Dictyosperma, and Huernia described as a genus?",yes," Yes, both Dictyosperma and Huernia are described as genera in the provided context.",0.7344,False,10.23,1520.323,1530.552,,hotpotqa,mistral,7.85,102.523
selfrag,"Are both Dictyosperma, and Huernia described as a genus?",yes,The fl our ishing pl ants in this ge en are :  </s>,0.9747,False,0.0,4303.734,4303.734,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,Are Tim Rice and Kathy Acker both from America?,no," Yes, both Tim Rice and Kathy Acker are from America, but they were not mentioned in the provided context.",0.6161,False,48.274,1200.971,1249.244,,hotpotqa,mistral,7.85,102.523
crag,Are Tim Rice and Kathy Acker both from America?,no," Yes, according to the provided context, Kathy Acker is American. I cannot find information about Tim Rice in the provided context, so I cannot confirm whether he is also American.",0.7156,False,25.986,1237.278,1263.263,,hotpotqa,mistral,7.85,102.523
raptor_2l,Are Tim Rice and Kathy Acker both from America?,no," Yes, both Tim Rice and Kathy Acker are from America. However, Tim Rice is not mentioned in the provided context.",0.5617,False,9.952,1489.917,1499.869,,hotpotqa,mistral,7.85,102.523
selfrag,Are Tim Rice and Kathy Acker both from America?,no,She is als othe w ife of  </s>,0.3242,True,0.0,2297.506,2297.506,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
hcpc_v2,"Horace Brindley played for what professional association football club that is based in the seaside town of Blackpool, Lancashire, England?",Blackpool Football Club," Yes, Horace Brindley played for Blackpool Football Club.",0.9593,False,52.121,1024.951,1077.073,,hotpotqa,mistral,7.85,102.523
crag,"Horace Brindley played for what professional association football club that is based in the seaside town of Blackpool, Lancashire, England?",Blackpool Football Club, Blackpool Football Club,0.6538,False,45.522,362.671,408.193,,hotpotqa,mistral,7.85,102.523
raptor_2l,"Horace Brindley played for what professional association football club that is based in the seaside town of Blackpool, Lancashire, England?",Blackpool Football Club, Blackpool Football Club,0.6538,False,10.774,721.843,732.617,,hotpotqa,mistral,7.85,102.523
selfrag,"Horace Brindley played for what professional association football club that is based in the seaside town of Blackpool, Lancashire, England?",Blackpool Football Club,2 0 1 0 – 1 1 1 .  </s>,0.1511,True,0.0,3173.82,3173.82,Self-RAG fine-tuned checkpoint; no extra corpus index beyond dense retrieval.,hotpotqa,selfrag/selfrag_llama2_7b,7.85,102.523
